Deininger_and Squire.XLS,"http://econ.worldbank.org/WBSITE/EXTERNAL/EXTDEC/EXTRESEARCH/0,,contentMDK:20699070~pagePK:64214825~piPK:64214943~theSitePK:469382,00.html"
female_attainment_25_BarroLee,http://barrolee.com/data/BL_v2.1/BL2013_F2599_v2.1.csv
male_attainment_25_BarroLee,http://barrolee.com/data/BL_v2.1/BL2013_M2599_v2.1.csv
GNI_per_capita_WB,http://data.worldbank.org/indicator/NY.GNP.PCAP.CD
pwt56_forweb,http://www.rug.nl/research/ggdc/data/pwt/pwt-5.6
