code,year,D1_WB,D9_WB,QU1_WB,QU2_WB,QU3_WB,QU4_WB,QU5_WB,GDP_MP_WB,GDP_growth_WB,GDP_PC_WB,gov_consumption_WB,inflation_WB,fertility_WB,savings_WB,investments_WB,GNI_PC_WB,nat_ress_WB,gini_DS,Q1_DS,Q2_DS,Q3_DS,Q4_DS,GDP_OECD,GDP_CAP_OECD,gini_post_taxe_OECD,gini_before_taxe_OECD,P90/P10_OECD,P90/P50_OECD,P50/P10_OECD,S80/S20_OECD,S90/S10_OECD,D1_WID,V1_WID,P1_WID,top_0.5_income_share_WID,Pr1_WID,top_0.05_income_share_WID,top_0.01_income_share_WID,national_income_WID,K_over_PIB,GDP_PWT,GDP_PC_PWT,years_schooling,yrs_sec_schlg_F_25,yrs_sec_schlg_M_25,democracy_index,dummy_africa,dummy_south_america,openness_WB,gini_WIID,D1_WIID,D2_WIID,D3_WIID,D4_WIID,D5_WIID,D6_WIID,D7_WIID,D8_WIID,D9_WIID,Q1_WIID,Q2_WIID,Q3_WIID,Q4_WIID,Q5_WIID,P5_WIID,P95_WIID,price_level_investment_PWT,savings_IMF,invest_IMF,savings_OECD,gini_net_SWIID,gini_market_SWIID,rel_red_SWIID,abs_red_SWIID,cap_share_income
LBR,2011.0,,,,,,,,843069588.349,8.19999814598,378.814062449,15.1928109227,8.48660046546,4.945,-10.702561961,19.4545425133,320.0,27.9205355763,,,,,,,,,,,,,,,,,,,,,,,,2439.43383789,590.866245736,4.2,,,,1.0,0.0,1.93412708684,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,2012.0,,,,,,,,910468375.765,7.99445127046,414.185155442,16.9922212619,6.83476822142,4.868,0.476153060423,19.4545433593,340.0,30.1423690376,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,1.0,0.0,1.55632382599,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,2013.0,,,,,,,,989714405.25,8.70387501576,453.339457045,18.1864885692,7.57489785727,4.793,2.28560119562,19.4545440534,370.0,27.9697226189,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,1.0,0.0,1.48933984074,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,2014.0,,,,,,,,994662977.276,0.5,457.85858652,16.3437655241,9.82635804315,,,19.4932041729,370.0,28.1254528869,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,1.0,0.0,1.19920516642,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.0,0.03,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484,,,0.53,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.506,,,0.53,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528,,,0.53,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.0,0.04,0.53,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.628,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1960.0,,,,,,,,,,,,,7.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.01,0.08,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1961.0,,,,,,,,,,,,,7.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.744,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1962.0,,,,,,,,,,,,,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.808,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1963.0,,,,,,,,,,,,,7.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1964.0,,,,,,,,,,,,,7.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1965.0,,,,,,,,,,,,11.4249999997,7.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.11,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1966.0,,,,,,,,,,,,12.2429137683,7.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.106,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1967.0,,,,,,,,,,,,7.29610874231,7.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.212,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1968.0,,,,,,,,,,,,0.391231447309,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.318,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1969.0,,,,,,,,,,,,9.78597055547,8.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.424,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1970.0,,,,,,,,,,,,-5.29637142205,8.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,0.02,0.22,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1971.0,,,,,,,,,,,,-3.10384940811,8.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.662,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1972.0,,,,,,,,,,,,-0.251023192089,8.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.794,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1973.0,,,,,,,,,,,,7.97089556319,8.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.926,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1974.0,,,,,,,,,,,,7.45845156083,8.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.058,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1975.0,,,,,,,,,,,,9.11920030146,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,0.03,0.42,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1976.0,,,,,,,,,,,,5.47921527969,7.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.404,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1977.0,,,,,,,,,,,,6.28021302751,7.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.618,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1978.0,,,,,,,,,,,,29.3797941642,7.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.832,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1979.0,,,,,,,,,,,,-6.03902875017,7.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.046,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,1980.0,,,,,,,,,,,,9.73428879471,7.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26,0.27,0.7,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,45.895,27.01,,,,,,
LBY,1981.0,,,,,,,,,,,,11.1997226075,7.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,17.28,34.861,,,,,,
LBY,1982.0,,,,,,,,,,,,10.2588088556,6.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,23.726,29.594,,,,,,
LBY,1983.0,,,,,,,,,,,,10.6052036199,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,22.34,29.409,,,,,,
LBY,1984.0,,,,,,,,,,,,12.4776272053,6.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,19.941,26.942,,,,,,
LBY,1985.0,,,,,,,,,,,,9.13844055467,6.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,0.7,1.09,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,24.702,19.057,,,,,,
LBY,1986.0,,,,,,,,,,,,3.29098104562,6.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.482,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,61.20310927,19.23,23.55,,,,,,
LBY,1987.0,,,,,,,,,,,,4.3557168784,5.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.654,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,63.47349171,9.847,15.855,,,,,,
LBY,1988.0,,,,,,,,,,,,6.08695652174,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.826,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,64.11620128,8.523,19.597,,,,,,
LBY,1989.0,,,,,,,,,,,,1.51183970856,5.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.998,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,60.22965805,13.721,23.239,,,,,,
LBY,1990.0,,,,,,,,,,6571.65634237,24.3982895541,8.45146240804,4.962,,13.8704948076,,34.8086415415,,,,,,,,,,,,,,,,,,,,,,,,,,5.17,0.89,1.28,0.0,1.0,0.0,0.707978008552,,,,,,,,,,,,,,,,,,84.91835187,30.036,23.033,,,,,,
LBY,1991.0,,,,,,,,,,7111.2511905,26.4558512415,11.8960953011,4.667,,11.516534907,,29.0106653614,,,,,,,,,,,,,,,,,,,,,,,,,,5.314,,,0.0,1.0,0.0,0.645963701147,,,,,,,,,,,,,,,,,,58.22084526,21.81,20.539,,,,,,
LBY,1992.0,,,,,,,,,,7370.62977909,28.8753799392,9.35975158953,4.381,,10.5628340845,,25.1675210432,,,,,,,,,,,,,,,,,,,,,,,,,,5.458,,,0.0,1.0,0.0,0.560580651923,,,,,,,,,,,,,,,,,,58.87106095,22.664,17.452,,,,,,
LBY,1993.0,,,,,,,,,,6533.98581979,22.8461208744,11.073553272,4.113,,16.116588084,,23.3550032047,,,,,,,,,,,,,,,,,,,,,,,,,,5.602,,,0.0,1.0,0.0,0.59792113159,,,,,,,,,,,,,,,,,,72.97834533,18.098,20.826,,,,,,
LBY,1994.0,,,,,,,,,,5978.05739536,22.6146282733,5.11259890444,3.871,,16.2737032206,,23.6091991514,,,,,,,,,,,,,,,,,,,,,,,,,,5.746,,,0.0,1.0,0.0,0.531524029297,,,,,,,,,,,,,,,,,,65.75471709,21.402,20.877,,,,,,
LBY,1995.0,,,,,,,,,,5236.38180604,22.3127340824,7.23798494499,3.656,,11.6573033708,,29.3815331856,,,,,,,,,,,,,,,,,,,,,,,,,,5.89,1.26,1.52,0.0,1.0,0.0,0.515917602996,,,,,,,,,,,,,,,,,,64.06422603,17.863,7.942,,,,,,
LBY,1996.0,,,,,,,,,,5610.14523498,23.8341543514,4.02807775378,3.47,,13.4646962233,,33.1933473711,,,,,,,,,,,,,,,,,,,,,,,,,,6.07,,,0.0,1.0,0.0,0.525451559934,,,,,,,,,,,,,,,,,,68.26074301,19.089,12.536,,,,,,
LBY,1997.0,,,,,,,,,,6064.33481145,23.5564350838,3.55029585799,3.307,,11.9089688317,,27.9619381122,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,0.0,1.0,0.0,0.486324121846,,,,,,,,,,,,,,,,,,62.20936638,14.787,8.787,,,,,,
LBY,1998.0,,,,,,,,,,5287.35622004,26.2046774447,3.70927318296,3.164,,10.9637419557,,19.7652579846,,,,,,,,,,,,,,,,,,,,,,,,,,6.43,,,0.0,1.0,0.0,0.402527075812,,,,,,,,,,,,,,,,,,71.3891634,10.524,7.524,,,,,,
LBY,1999.0,,,,,,,,35528622300.8,,6858.69868439,18.5904350953,2.64862252296,3.038,,9.20532182668,,18.7365078956,,,,,,,,,,,,,,,,,,,,,,,,,,6.61,,,0.0,1.0,0.0,0.348016301091,,,,,,,,,,,,,,,,,,68.51899666,15.2,6.917,,,,,,
LBY,2000.0,,,,,,,,36835796095.2,3.67921329264,7170.37923371,18.447097235,-2.9,2.931,,11.6365676972,,32.9138532036,,,,,,,,,,,,,,,,,,,,,,,,,,6.79,1.75,1.79,0.0,1.0,0.0,0.452810937659,,,,,,,,,,,,,,,,,,63.88384798,31.485,9.755,,,,,,
LBY,2001.0,,,,,,,,36186425887.7,-1.76287816844,6283.74363998,19.0164728682,-8.81393752146,2.845,,10.4554263566,,30.2753123783,,,,,,,,,,,,,,,,,,,,,,,,,,6.916,,,,1.0,0.0,0.431734496124,,,,,,,,,,,,,,,,,,54.68276071,60.474,46.418,,,,,,
LBY,2002.0,,,,,,,,35839452567.1,-0.958849380743,3711.60277405,15.6735352914,-9.79764705882,2.779,21.2339689374,12.9401814547,5180.0,50.1231330817,,,,,,,,,,,,,,,,,,,,,,,,,,7.042,,,,1.0,0.0,0.788597570352,,,,,,,,,,,,,,,,,,34.29044191,55.927,51.788,,,,,,
LBY,2003.0,,,,,,,,40504316098.8,13.0160010757,4682.62572368,12.4905041642,-2.19115191987,2.731,39.1065273647,8.9485261749,5170.0,50.9793506652,,,,,,,,,,,,,,,,,,,,,,,,,,7.168,,,,1.0,0.0,0.906127305175,,,,,,,,,,,,,,,,,,33.97358999,53.734,43.091,,,,,,
LBY,2004.0,,,,,,,,42311468809.9,4.46162998215,5807.64628784,13.1761072017,-2.19756774056,2.697,34.7038790961,13.9613414153,5150.0,61.9569143896,,,,,,,,,,,,,,,,,,,,,,,,,,7.294,,,,1.0,0.0,0.961293320792,,,,,,,,,,,,,,,,,,34.82803262,51.381,30.072,,,,,,
LBY,2005.0,,,,,,,,47334148578.4,11.8707289294,8158.88955376,11.3064328618,2.65020576132,2.675,44.1374418717,15.1679450042,6860.0,67.6154800794,,,,,,,,,,,,,,,,,,,,,,,,,,7.42,2.4,1.97,,1.0,0.0,0.908608896855,,,,,,,,,,,,,,,,,,34.76321803,64.84,28.028,,,,,,
LBY,2006.0,,,,,,,,50411127261.2,6.50054722696,9304.30850189,10.7151167622,1.45926876203,2.661,69.0213989307,20.7292445774,8570.0,72.6887267558,,,,,,,,,,,,,,,,,,,,,,,,,,7.536,,,,1.0,0.0,1.01859331283,,,,,,,,,,,,,,,,,,44.52493324,72.99,21.889,,,,,,
LBY,2007.0,,,,,,,,53613401865.4,6.35231699448,11219.4329579,11.9203247073,6.25098782994,2.65,70.1842542524,25.6903549727,10330.0,66.431584399,,,,,,,,,,,,,,,,,,,,,,,,,,7.652,,,,1.0,0.0,1.0222415128,,,,,,,,,,,,,,,,,,44.7153157,72.728,28.667,,,,,,
LBY,2008.0,,,,,,,,55043462044.1,2.66735578976,14231.6008927,9.94325908558,10.3607288955,2.638,72.9711193435,29.8297772567,12070.0,70.3576999655,,,,,,,,,,,,,,,,,,,,,,,,,,7.768,,,,1.0,0.0,1.0148933177,,,,,,,,,,,,,,,,,,53.45703794,78.022,35.513,,,,,,
LBY,2009.0,,,,,,,,54608540625.0,-0.790141831553,10151.6458735,,2.4599002561,2.624,,,11940.0,51.6045796159,,,,,,,,,,,,,,,,,,,,,,,,,,7.884,,,,1.0,0.0,1.02058071539,,,,,,,,,,,,,,,,,,39.87298784,55.22,40.348,,,,,,
LBY,2010.0,,,,,,,,57350593672.0,5.02128973901,11933.7792588,,2.79989500109,2.603,,,12250.0,58.1604945682,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.03,2.09,,1.0,0.0,1.07702458748,,,,,,,,,,,,,,,,,,45.68478899,57.854,38.366,,,,,,
LBY,2011.0,,,,,,,,21749685262.7,-62.0759195849,5517.77956923,,15.5184815318,2.576,,,4660.0,49.6156490059,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,1.0,0.0,0.996209891947,,,,,,,,,,,,,,,,,,,21.572,12.43,,,,,,
LBY,2012.0,,,,,,,,44475232989.4,104.486788899,13035.1922002,,6.05980392157,2.543,,,10860.0,58.7668201704,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,1.0,0.0,1.14324559706,,,,,,,,,,,,,,,,,,,45.003,15.905,,,,,,
LBY,2013.0,,,,,,,,38447776313.5,-13.5523892079,10454.792551,,2.6058180272,2.507,,,10520.0,49.5169145255,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,1.0,0.0,1.3525845718,,,,,,,,,,,,,,,,,,,37.288,23.711,,,,,,
LBY,2014.0,,,,,,,,29220309998.3,-24.0,6573.38673726,,,,,,7820.0,36.8374727298,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,1.0,0.0,1.43885386819,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1960.0,,,,,,,,,,,,,6.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1961.0,,,,,,,,,,,,,6.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1962.0,,,,,,,,,,,,,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1963.0,,,,,,,,,,,,,6.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1964.0,,,,,,,,,,,,,6.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1965.0,,,,,,,,,,,,,6.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1966.0,,,,,,,,,,,,2.47900839658,6.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1967.0,,,,,,,,,,,,3.20717908719,6.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1968.0,,,,,,,,,,,,3.96945410534,6.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1969.0,,,,,,,,,,,,2.25438149969,6.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,1970.0,,,,,,,,,,,,13.3987625348,6.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.19934082,3786.70080806,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,35.44854741,,,,,,,,
LCA,1971.0,,,,,,,,,,,,8.39134524921,5.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.092529297,3965.92654962,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,36.20979725,,,,,,,,
LCA,1972.0,,,,,,,,,,,,7.88057628905,5.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.548614502,3983.902309,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,39.30680809,,,,,,,,
LCA,1973.0,,,,,,,,,,,,13.4406006972,5.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.475036621,4073.47679361,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,40.28124365,,,,,,,,
LCA,1974.0,,,,,,,,,,,,34.2206042269,5.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.132202148,4340.30431171,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,43.92200429,,,,,,,,
LCA,1975.0,,,,,,,,,,,,17.7427876997,5.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.486724854,4158.97874918,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,52.00178991,,,,,,,,
LCA,1976.0,,,,,,,,,,,,9.66911984669,5.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.516479492,5380.1909439,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,38.35043211,,,,,,,,
LCA,1977.0,,,,,,,,,,,,8.86573190026,5.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.400390625,6001.62554143,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,25.1159148,,,,,,,,
LCA,1978.0,,,,,,,,,,,,10.8775182921,5.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.512084961,6589.14789581,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,24.41928432,,,,,,,,
LCA,1979.0,,,,,,,,,,889.523291521,,9.39004271287,4.891,,,,0.179880253258,,,,,,,,,,,,,,,,,,,,,,,,793.190612793,6842.86427807,,,,16.72,0.0,0.0,1.65019692087,,,,,,,,,,,,,,,,,,26.51042362,,,,,,,,
LCA,1980.0,,,,,,,,308806162.535,,1130.78733098,17.5448337127,19.4777291133,4.703,16.3816558481,34.3373493976,,0.168868813566,,,,,,,,,,,,,,,,,,,,,,,,770.538757324,6547.13408268,,,,16.72,0.0,0.0,1.61173727167,,,,,,,,,,,,,,,,,,30.0757958,10.773,35.414,,,,,,
LCA,1981.0,,,,,,,,319645965.407,3.51022880612,1273.02134536,16.9804894663,15.124844377,4.512,12.3339660799,34.2456089135,,0.137855672597,,,,,,,,,,,,,,,,,,,,,,,,743.815063477,6232.89561055,,,,16.72,0.0,0.0,1.37196516324,,,,,,,,,,,,,,,,,,30.7203753,8.421,35.341,,,,,,
LCA,1982.0,,,,,,,,285055098.782,-10.8216184058,1185.21573548,24.0398256339,4.61406749873,4.328,19.9644047862,33.4726198767,1150.0,0.325099172559,,,,,,,,,,,,,,,,,,,,,,,,765.17590332,6329.15542421,,,,16.47,0.0,0.0,1.41620882664,,,,,,,,,,,,,,,,,,30.409799,10.929,34.524,,,,,,
LCA,1983.0,,,,,,,,297172469.647,4.25088725559,1258.80901575,22.3894908428,1.47305853462,4.161,27.7303674887,21.7134912264,1190.0,0.102694713382,,,,,,,,,,,,,,,,,,,,,,,,821.019348145,6704.22370957,,,,16.47,0.0,0.0,1.34598235689,,,,,,,,,,,,,,,,,,30.55823152,12.731,22.416,,,,,,
LCA,1984.0,,,,,,,,367014206.726,23.5020885893,1583.45024752,19.1866801969,1.20548410366,4.014,19.6489647733,19.5531251175,1490.0,0.0490795746293,,,,,,,,,,,,,,,,,,,,,,,,565.836730957,4556.87861158,,,,16.47,0.0,0.0,1.15937535235,,,,,,,,,,,,,,,,,,30.28528694,7.485,20.225,,,,,,
LCA,1985.0,,,,,,,,345699045.4,-5.80772104622,1496.38228805,17.3470386686,1.42319898239,3.888,24.0274108657,24.139011258,1430.0,0.0324475879548,,,,,,,,,,,,,,,,,,,,,,,,616.92565918,4891.73189111,,,,16.47,0.0,0.0,1.32373959863,,,,,,,,,,,,,,,,,,30.14378426,18.299,21.124,,,,,,
LCA,1986.0,,,,,,,,397129454.394,14.877220426,1755.3862058,19.9967191601,2.19025825433,3.78,19.645669379,24.6079396325,1730.0,0.0268412165488,,,,,,,,,,,,,,,,,,,,,,,,691.686523438,5389.6531249,,,,16.47,0.0,0.0,1.55905511811,,,,,,,,,,,,,,,,,,30.49416782,17.898,20.205,,,,,,
LCA,1987.0,,,,,,,,404814069.654,1.93504036906,1849.8166929,19.1767006907,7.02175303903,3.683,16.6753255697,24.5202004767,1900.0,0.0252951637354,,,,,,,,,,,,,,,,,,,,,,,,724.886535645,5542.96304861,,,,17.38,0.0,0.0,1.60564757655,,,,,,,,,,,,,,,,,,30.88601861,15.376,19.849,,,,,,
LCA,1988.0,,,,,,,,454070875.93,12.167760453,2051.77615058,16.8978289669,0.829472425646,3.589,20.8019034203,29.9091572715,2170.0,0.0221191305204,,,,,,,,,,,,,,,,,,,,,,,,785.153869629,5889.46382349,,,,17.38,0.0,0.0,1.82496552843,,,,,,,,,,,,,,,,,,31.24267358,18.398,23.286,,,,,,
